id,country,region,county,district
1320,1,-1,-1,-1
1321,1,-1,-1,-1
1322,1,-1,-1,-1
1323,1,-1,-1,-1
1324,1,-1,-1,-1
1325,1,-1,-1,-1
1326,1,-1,-1,-1
1327,0,4,142,306
1328,0,4,160,347
1329,0,4,157,339
1330,0,4,86,192
1331,0,4,151,321
1332,0,0,48,161
1333,0,0,48,161
1334,0,10,124,271
1335,0,10,124,271
1336,0,10,118,256
1337,0,10,50,101
1338,0,10,50,101
1339,0,0,105,19
1340,0,0,83,360
1341,0,0,83,360
1342,0,0,83,360
1343,0,0,83,360
1344,0,0,83,114
1345,0,0,83,114
1346,0,0,83,114
1347,1,-1,-1,-1
1348,1,-1,-1,-1
1349,1,-1,-1,-1
1350,1,-1,-1,-1
1351,1,-1,-1,-1
1352,1,-1,-1,-1
1353,1,-1,-1,-1
1354,1,-1,-1,-1
1355,1,-1,-1,-1
1356,1,-1,-1,-1
1357,1,-1,-1,-1
1358,0,4,80,359
1359,0,4,166,365
1360,0,4,166,365
1361,0,4,12,29
1362,0,4,18,45
1363,0,4,106,232
1364,0,4,106,232
1365,0,10,78,178
1366,0,10,5,15
1367,0,10,5,15
1368,0,10,5,15
1369,0,10,50,101
1370,0,10,50,101
1371,0,10,99,221
1372,0,10,99,221
1373,0,10,99,221
1374,0,0,83,360
1375,0,0,83,360
1376,0,10,97,217
1377,0,0,83,114
1378,0,0,83,114
1379,1,-1,-1,-1
1380,1,-1,-1,-1
1381,1,-1,-1,-1
1382,1,-1,-1,-1
1383,1,-1,-1,-1
1384,1,-1,-1,-1
1385,1,-1,-1,-1
1386,1,-1,-1,-1
1387,1,-1,-1,-1
1388,1,-1,-1,-1
1389,0,4,80,268
1390,0,4,80,359
1391,0,4,80,67
1392,0,4,80,67
1393,0,4,12,29
1394,0,4,117,252
1395,0,4,117,252
1396,0,10,78,178
1397,0,10,78,178
1398,0,10,78,178
1399,0,10,158,343
1400,0,10,158,343
1401,0,10,50,101
1402,0,10,50,101
1403,0,10,50,101
1404,0,10,99,221
1405,0,10,99,221
1406,0,10,99,221
1407,0,10,99,221
1408,0,10,97,217
1409,0,10,59,118
1410,0,10,59,118
1411,1,-1,-1,-1
1412,1,-1,-1,-1
1413,1,-1,-1,-1
1414,1,-1,-1,-1
1415,1,-1,-1,-1
1416,1,-1,-1,-1
1417,1,-1,-1,-1
1418,1,-1,-1,-1
1419,1,-1,-1,-1
1420,0,4,80,135
1421,0,4,80,359
1422,0,4,80,297
1423,0,4,80,67
1424,0,4,80,25
1425,0,4,80,254
1426,0,10,21,48
1427,0,10,21,48
1428,0,10,21,48
1429,0,10,78,178
1430,0,10,158,343
1431,0,10,158,343
1432,0,10,102,269
1433,0,10,102,269
1434,0,10,59,118
1435,0,10,59,118
1436,0,10,59,118
1437,0,10,99,221
1438,0,10,99,221
1439,0,10,59,118
1440,0,10,59,118
1441,1,-1,-1,-1
1442,1,-1,-1,-1
1443,1,-1,-1,-1
1444,1,-1,-1,-1
1445,1,-1,-1,-1
1446,1,-1,-1,-1
1447,1,-1,-1,-1
1448,0,4,80,135
1449,0,4,80,135
1450,0,4,80,240
1451,0,4,80,249
1452,0,4,80,249
1453,0,4,80,44
1454,0,4,80,48
1455,0,10,15,33
1456,0,10,15,33
1457,0,10,81,182
1458,0,10,81,182
1459,0,10,81,182
1460,0,10,102,269
1461,0,10,102,269
1462,0,10,59,118
1463,0,10,59,118
1464,0,10,59,118
1465,0,10,59,118
1466,0,10,59,118
1467,0,10,59,118
1468,0,10,59,118
1469,1,-1,-1,-1
1470,1,-1,-1,-1
1471,1,-1,-1,-1
1472,1,-1,-1,-1
1473,1,-1,-1,-1
1474,0,4,80,377
1475,0,4,80,377
1476,0,4,80,377
1477,0,4,80,249
1478,0,4,80,249
1479,0,4,80,235
1480,0,10,102,93
1481,0,10,15,33
1482,0,10,15,33
1483,0,10,81,182
1484,0,10,81,182
1485,0,10,81,182
1486,0,10,102,269
1487,0,10,173,379
1488,0,10,59,118
1489,0,10,59,118
1490,0,10,59,118
1491,0,10,59,118
1492,0,10,59,118
1493,0,10,59,118
1494,1,-1,-1,-1
1495,1,-1,-1,-1
1496,0,4,80,377
1497,0,4,80,181
1498,0,4,80,181
1499,0,4,80,249
1500,0,4,80,249
1501,0,10,102,93
1502,0,10,102,93
1503,0,10,102,93
1504,0,10,102,153
1505,0,10,102,153
1506,0,10,102,153
1507,0,10,102,153
1508,0,10,102,379
1509,0,10,173,379
1510,0,10,59,118
1511,0,10,59,118
1512,0,10,59,118
1513,0,10,59,118
1514,0,10,59,118
1515,-1,-1,-1,-1
1516,0,4,46,16
1517,0,4,80,181
1518,0,4,80,181
1519,0,4,80,181
1520,0,10,102,93
1521,0,10,102,93
1522,0,10,102,93
1523,0,10,102,93
1524,0,10,102,153
1525,0,10,102,153
1526,0,10,102,153
1527,0,10,102,153
1528,0,10,102,148
1529,0,10,102,262
1530,0,10,102,262
1531,0,10,102,262
1532,0,10,59,118
1533,0,10,59,118
1534,0,10,59,118
1535,0,10,59,118
1536,0,4,46,16
1537,0,4,46,16
1538,0,4,46,292
1539,0,4,80,181
1540,0,4,80,181
1541,0,4,80,181
1542,0,10,102,93
1543,0,10,102,93
1544,0,10,102,93
1545,0,10,102,153
1546,0,10,102,153
1547,0,10,102,153
1548,0,10,102,153
1549,0,10,102,148
1550,0,10,102,148
1551,0,10,102,262
1552,0,10,102,262
1553,0,10,102,262
1554,0,10,102,262
1555,0,10,102,118
1556,0,10,59,118
1557,0,10,59,118
1558,-1,-1,-1,-1
1559,0,4,46,86
1560,0,4,46,292
1561,0,4,46,292
1562,0,4,46,292
1563,0,4,46,292
1564,0,4,46,292
1565,0,4,46,292
1566,0,10,102,251
1567,0,10,102,251
1568,0,10,102,251
1569,0,10,102,251
1570,0,10,102,148
1571,0,10,102,148
1572,0,10,102,148
1573,0,10,102,262
1574,0,10,102,262
1575,0,10,102,262
1576,0,10,102,262
1577,0,10,102,265
1578,0,10,102,265
1579,0,10,102,265
1580,0,4,46,86
1581,0,4,46,86
1582,0,4,46,292
1583,0,4,46,292
1584,0,4,46,292
1585,0,4,46,292
1586,0,4,46,292
1587,0,4,46,292
1588,0,10,102,251
1589,0,10,102,251
1590,0,10,102,251
1591,0,10,102,251
1592,0,10,102,251
1593,0,10,102,148
1594,0,10,102,148
1595,0,10,102,262
1596,0,10,102,262
1597,0,10,102,262
1598,0,10,102,262
1599,0,10,102,265
1600,0,10,102,265
1601,-1,-1,-1,-1
1602,0,4,46,86
1603,0,4,46,86
1604,0,4,46,86
1605,0,4,46,292
1606,0,4,46,292
1607,0,4,46,292
1608,0,4,46,122
1609,0,4,46,122
1610,0,10,102,251
1611,0,10,102,251
1612,0,10,102,251
1613,0,10,102,251
1614,0,10,102,251
1615,0,10,102,148
1616,0,10,102,148
1617,0,10,102,148
1618,0,10,102,265
1619,0,10,102,265
1620,0,10,102,265
1621,0,10,102,265
1622,0,4,46,86
1623,0,4,46,86
1624,0,4,46,86
1625,0,4,46,4
1626,0,4,46,4
1627,0,4,46,122
1628,0,4,46,122
1629,0,4,46,122
1630,0,4,46,122
1631,0,4,46,122
1632,0,3,43,90
1633,0,3,43,90
1634,0,3,43,90
1635,0,3,47,97
1636,0,3,47,97
1637,0,3,146,312
1638,0,3,114,244
1639,0,3,114,244
1640,0,3,114,244
1641,0,10,102,265
1642,0,10,102,265
1643,-1,-1,-1,-1
1644,0,4,46,4
1645,0,4,46,4
1646,0,4,46,4
1647,0,4,46,122
1648,0,4,46,122
1649,0,4,46,122
1650,0,4,46,122
1651,0,4,46,122
1652,0,3,43,90
1653,0,3,43,90
1654,0,3,43,90
1655,0,3,43,90
1656,0,3,43,90
1657,0,3,43,90
1658,0,3,146,312
1659,0,3,114,244
1660,0,3,114,244
1661,0,3,114,244
1662,-1,-1,-1,-1
1663,2,5,53,104
1664,-1,-1,-1,-1
1665,2,5,53,104
1666,-1,-1,-1,-1
1667,0,4,46,4
1668,0,4,46,4
1669,0,4,46,4
1670,0,4,46,4
1671,0,4,46,122
1672,0,4,46,122
1673,0,4,46,122
1674,0,4,46,122
1675,0,3,43,90
1676,0,3,43,90
1677,0,3,43,90
1678,0,3,43,90
1679,0,3,43,90
1680,0,3,43,90
1681,0,3,43,90
1682,0,3,71,156
1683,2,5,53,104
1684,2,5,53,104
1685,-1,-1,-1,-1
1686,2,5,53,104
1687,2,5,53,104
1688,-1,-1,-1,-1
1689,2,5,53,104
1690,2,5,53,104
1691,2,5,53,104
1692,0,4,46,4
1693,0,4,46,4
1694,0,4,46,4
1695,0,4,46,4
1696,0,4,46,122
1697,0,4,46,122
1698,0,4,46,122
1699,0,4,46,122
1700,0,3,104,228
1701,0,3,43,90
1702,0,3,43,90
1703,0,3,43,90
1704,0,3,43,90
1705,0,3,43,90
1706,0,3,43,90
1707,-1,-1,-1,-1
1708,2,5,53,104
1709,2,5,53,104
1710,2,5,53,104
1711,2,5,53,104
1712,2,5,53,104
1713,2,5,53,104
1714,2,5,53,104
1715,2,5,53,104
1716,2,5,53,104
1717,2,5,53,104
1718,0,4,46,4
1719,0,4,46,4
1720,0,4,46,4
1721,0,4,46,53
1722,0,4,46,53
1723,0,4,46,53
1724,0,3,104,228
1725,0,3,104,228
1726,0,3,104,228
1727,0,3,104,228
1728,0,3,104,228
1729,0,3,43,90
1730,0,3,43,90
1731,0,3,148,316
1732,0,3,148,316
1733,2,5,53,104
1734,2,5,53,104
1735,2,5,53,104
1736,2,5,53,104
1737,2,5,53,104
1738,2,5,53,104
1739,2,5,53,104
1740,2,5,53,104
1741,2,5,53,104
1742,2,5,53,104
1743,2,5,53,104
1744,2,5,53,104
1745,2,5,53,104
1746,2,5,53,104
1747,0,4,46,53
1748,0,4,46,53
1749,0,4,46,53
1750,0,3,104,228
1751,0,3,104,228
1752,0,3,104,228
1753,0,3,104,228
1754,0,3,104,228
1755,0,3,104,228
1756,0,3,94,210
1757,0,3,140,300
1758,0,3,140,300
1759,2,5,53,104
1760,2,5,137,284
1761,2,5,53,104
1762,2,5,53,104
1763,2,5,53,104
1764,2,5,53,104
1765,2,5,53,104
1766,2,5,53,104
1767,2,5,53,104
1768,2,5,53,104
1769,2,5,53,104
1770,2,5,53,104
1771,2,5,53,104
1772,2,5,53,104
1773,2,5,53,104
1774,0,4,46,53
1775,0,4,46,53
1776,0,4,46,53
1777,0,3,104,228
1778,0,3,104,228
1779,0,3,104,228
1780,0,3,104,228
1781,0,3,104,228
1782,0,3,104,228
1783,0,3,101,224
1784,-1,-1,-1,-1
1785,2,5,137,284
1786,2,5,137,284
1787,2,5,53,104
1788,2,5,53,104
1789,2,5,53,104
1790,2,5,53,104
1791,2,5,53,104
1792,2,5,53,104
1793,2,5,53,104
1794,2,5,53,104
1795,2,5,53,104
1796,2,5,53,104
1797,2,5,53,104
1798,2,5,53,104
1799,0,4,46,53
1800,0,3,104,228
1801,0,3,104,228
1802,0,3,104,228
1803,0,3,104,228
1804,0,3,104,228
1805,0,3,104,228
1806,0,3,104,228
1807,0,3,104,228
1808,2,5,137,284
1809,2,5,137,284
1810,2,5,137,284
1811,2,5,137,284
1812,2,5,53,104
1813,2,5,53,104
1814,2,5,53,104
1815,2,5,53,104
1816,2,5,53,104
1817,2,5,53,104
1818,2,5,53,104
1819,2,5,53,104
1820,2,5,53,104
1821,2,5,53,104
1822,2,5,122,266
1823,0,3,104,228
1824,0,3,104,228
1825,0,3,104,228
1826,0,3,104,228
1827,0,3,104,228
1828,0,3,104,228
1829,0,3,104,228
1830,0,3,104,228
1831,-1,-1,-1,-1
1832,2,5,4,7
1833,2,5,4,7
1834,-1,-1,-1,-1
1835,-1,-1,-1,-1
1836,2,5,137,284
1837,2,5,137,284
1838,2,5,55,107
1839,2,5,55,107
1840,2,5,53,104
1841,2,5,53,104
1842,2,5,53,104
1843,2,5,53,104
1844,2,5,53,104
1845,2,5,53,104
1846,2,5,53,104
1847,2,5,122,266
1848,2,5,122,266
1849,2,5,122,266
1850,2,5,122,266
1851,0,3,104,228
1852,0,3,104,228
1853,0,3,104,228
1854,0,3,104,228
1855,0,3,104,228
1856,0,3,104,228
1857,-1,-1,-1,-1
1858,2,5,4,7
1859,2,5,4,7
1860,2,5,137,284
1861,2,5,137,284
1862,2,5,55,107
1863,2,5,55,107
1864,2,5,55,107
1865,2,5,53,104
1866,2,5,53,104
1867,2,5,139,293
1868,2,5,139,293
1869,2,5,53,104
1870,2,5,122,266
1871,2,5,122,266
1872,2,5,122,266
1873,2,5,122,266
1874,2,5,122,266
1875,2,5,122,266
1876,0,3,104,228
1877,0,3,104,228
1878,0,3,104,228
1879,0,3,104,228
1880,0,3,104,228
1881,2,5,4,7
1882,2,5,4,7
1883,-1,-1,-1,-1
1884,2,5,96,213
1885,2,5,96,213
1886,2,5,137,284
1887,2,5,137,284
1888,2,5,55,107
1889,2,5,55,107
1890,2,5,55,107
1891,2,5,139,293
1892,2,5,139,293
1893,2,5,139,293
1894,2,5,122,266
1895,2,5,122,266
1896,2,5,122,266
1897,2,5,122,266
1898,2,5,122,266
1899,2,5,122,266
1900,2,5,122,266
1901,2,5,122,266
1902,0,3,104,228
1903,0,3,104,228
1904,0,3,104,228
1905,0,3,104,228
1906,2,5,4,7
1907,2,5,4,7
1908,-1,-1,-1,-1
1909,2,5,96,213
1910,2,5,96,213
1911,-1,-1,-1,-1
1912,2,5,137,284
1913,2,5,55,107
1914,2,5,55,107
1915,2,5,139,293
1916,2,5,139,293
1917,2,5,139,293
1918,2,5,139,293
1919,2,5,139,293
1920,2,5,122,266
1921,2,5,122,266
1922,2,5,122,266
1923,2,5,122,266
1924,2,5,122,266
1925,2,5,122,266
1926,2,5,122,266
1927,0,3,104,228
1928,0,3,104,228
1929,0,3,104,228
1930,0,3,104,228
1931,0,3,104,228
1932,-1,-1,-1,-1
1933,2,5,4,7
1934,2,5,4,7
1935,-1,-1,-1,-1
1936,2,5,4,7
1937,2,5,4,7
1938,2,5,96,213
1939,2,5,96,213
1940,-1,-1,-1,-1
1941,2,5,96,213
1942,2,5,96,213
1943,2,5,55,107
1944,2,5,55,107
1945,2,5,139,293
1946,2,5,139,293
1947,2,5,139,293
1948,2,5,139,293
1949,2,5,139,293
1950,2,5,122,266
1951,2,5,122,266
1952,2,5,122,266
1953,2,5,122,266
1954,2,5,122,266
1955,2,5,122,266
1956,2,5,122,266
1957,2,5,122,266
1958,0,3,104,228
1959,0,3,104,228
1960,0,3,104,228
1961,-1,-1,-1,-1
1962,2,5,4,7
1963,2,5,4,7
1964,2,5,4,7
1965,-1,-1,-1,-1
1966,2,5,4,7
1967,2,5,4,7
1968,2,5,96,213
1969,-1,-1,-1,-1
1970,2,5,-1,-1
1971,2,5,96,213
1972,2,5,96,213
1973,2,5,58,117
1974,2,5,58,117
1975,2,5,139,293
1976,2,5,139,293
1977,2,5,98,220
1978,2,5,139,293
1979,2,5,139,293
1980,2,5,122,266
1981,2,5,122,266
1982,2,5,90,203
1983,2,5,122,266
1984,2,5,122,266
1985,2,5,122,266
1986,2,5,122,266
1987,2,5,122,266
1988,2,5,122,266
1989,0,3,104,228
1990,-1,-1,-1,-1
1991,2,5,4,7
1992,2,5,4,7
1993,2,5,4,7
1994,2,5,4,7
1995,2,5,4,7
1996,2,5,4,7
1997,2,5,4,7
1998,2,5,4,7
1999,-1,-1,-1,-1
2000,2,5,96,213
2001,2,5,115,247
2002,2,5,115,247
2003,2,5,65,138
2004,2,5,65,138
2005,2,5,98,220
2006,2,5,98,220
2007,2,5,164,361
2008,2,5,164,361
2009,2,5,30,72
2010,2,5,90,203
2011,2,5,90,203
2012,2,5,57,115
2013,2,5,57,115
2014,2,5,57,115
2015,2,5,122,266
2016,2,5,122,266
2017,2,5,122,266
2018,2,5,4,7
2019,2,5,4,7
2020,2,5,4,7
2021,2,5,4,7
2022,-1,-1,-1,-1
2023,2,5,4,7
2024,2,5,4,7
2025,2,5,4,7
2026,2,5,4,7
2027,2,5,4,7
2028,2,5,74,169
2029,2,5,74,169
2030,2,5,163,358
2031,2,5,56,111
2032,2,5,56,111
2033,2,5,98,220
2034,2,5,62,129
2035,2,5,62,129
2036,2,5,164,361
2037,2,5,30,72
2038,2,5,30,72
2039,2,5,57,115
2040,2,5,57,115
2041,2,5,57,115
2042,2,5,57,115
2043,2,5,57,115
2044,2,5,122,266
2045,-1,-1,-1,-1
2046,-1,-1,-1,-1
2047,2,5,4,7
2048,2,5,4,7
2049,2,5,4,7
2050,2,5,4,7
2051,2,5,4,7
2052,2,5,4,7
2053,2,5,4,7
2054,2,5,4,7
2055,2,5,4,7
2056,2,5,163,358
2057,2,5,144,310
2058,2,5,144,310
2059,2,5,144,310
2060,2,5,62,129
2061,2,5,62,129
2062,2,5,63,132
2063,2,5,63,132
2064,2,5,63,132
2065,2,5,57,115
2066,2,5,57,115
2067,2,5,57,115
2068,2,5,4,7
2069,2,5,4,7
2070,2,5,4,7
2071,2,5,4,7
2072,2,5,4,7
2073,2,5,4,7
2074,2,5,4,7
2075,2,5,4,7
2076,2,5,4,7
2077,2,5,4,7
2078,2,5,4,7
2079,2,5,144,310
2080,2,5,144,310
2081,2,5,144,310
2082,2,5,144,310
2083,2,5,144,310
2084,2,5,40,83
2085,2,5,63,132
2086,2,5,63,132
2087,2,5,63,132
2088,2,5,63,132
2089,-1,-1,-1,-1
2090,-1,-1,-1,-1
2091,-1,-1,-1,-1
2092,-1,-1,-1,-1
2093,-1,-1,-1,-1
2094,2,5,4,7
2095,2,5,4,7
2096,2,5,4,7
2097,2,5,4,7
2098,2,5,4,7
2099,2,5,4,7
2100,2,5,144,310
2101,2,5,144,310
2102,2,5,144,310
2103,2,5,144,310
2104,2,5,110,237
2105,2,5,110,237
2106,2,5,110,237
2107,2,5,110,237
2108,2,5,63,132
2109,2,5,63,132
2110,2,5,63,132
2111,2,5,63,132
2112,2,5,63,132
2113,2,5,4,7
2114,2,5,4,7
2115,2,5,4,7
2116,-1,-1,-1,-1
2117,-1,-1,-1,-1
2118,2,5,4,7
2119,2,5,4,7
2120,2,5,4,7
2121,2,5,4,7
2122,2,5,4,7
2123,2,5,4,7
2124,2,5,144,310
2125,2,5,144,310
2126,2,5,144,310
2127,2,5,110,237
2128,2,5,110,237
2129,2,5,110,237
2130,2,5,110,237
2131,2,5,110,237
2132,2,5,63,132
2133,2,5,63,132
2134,2,5,63,132
2135,2,5,63,132
2136,2,5,63,132
2137,-1,-1,-1,-1
2138,2,5,4,7
2139,2,5,4,7
2140,2,5,4,7
2141,2,5,4,7
2142,-1,-1,-1,-1
2143,2,5,4,7
2144,2,5,4,7
2145,2,5,4,7
2146,2,5,4,7
2147,2,5,4,7
2148,2,5,144,310
2149,2,5,144,310
2150,2,5,144,310
2151,2,5,110,237
2152,2,5,110,237
2153,2,5,110,237
2154,2,5,110,237
2155,2,5,110,237
2156,2,5,110,237
2157,2,5,110,237
2158,2,5,63,132
2159,2,5,63,132
2160,2,5,63,132
2161,-1,-1,-1,-1
2162,-1,-1,-1,-1
2163,2,5,4,7
2164,2,5,4,7
2165,2,5,4,7
2166,2,5,4,7
2167,2,5,4,7
2168,2,5,4,7
2169,2,5,4,7
2170,2,5,4,7
2171,2,5,4,7
2172,2,5,4,7
2173,2,5,144,310
2174,2,5,144,310
2175,2,5,144,310
2176,2,5,110,237
2177,2,5,110,237
2178,2,5,110,237
2179,2,5,110,237
2180,2,5,110,237
2181,2,5,110,237
2182,2,5,3,6
2183,2,5,3,6
2184,2,5,3,6
2185,2,5,3,6
2186,2,5,4,7
2187,2,5,4,7
2188,-1,-1,-1,-1
2189,2,5,4,7
2190,2,5,4,7
2191,2,5,4,7
2192,2,5,73,162
2193,2,5,73,162
2194,2,5,-1,-1
2195,2,5,4,7
2196,2,5,4,7
2197,2,5,73,162
2198,2,5,4,7
2199,2,5,4,7
2200,2,5,110,237
2201,2,5,110,237
2202,2,5,110,237
2203,2,5,110,237
2204,2,5,110,237
2205,2,5,110,237
2206,2,5,110,237
2207,2,5,110,237
2208,2,5,110,237
2209,2,5,3,6
2210,2,5,3,6
2211,2,5,3,6
2212,2,5,3,6
2213,-1,-1,-1,-1
2214,2,5,4,7
2215,2,5,4,7
2216,2,5,4,7
2217,2,5,4,7
2218,2,5,73,162
2219,2,5,73,162
2220,2,5,73,162
2221,2,5,73,162
2222,2,5,73,162
2223,2,5,73,162
2224,2,5,73,162
2225,2,5,73,162
2226,2,5,73,162
2227,2,5,110,237
2228,2,5,110,237
2229,2,5,110,237
2230,2,5,110,237
2231,2,5,110,237
2232,2,5,110,237
2233,2,5,110,237
2234,2,5,110,237
2235,2,5,3,6
2236,2,5,3,6
2237,2,5,3,6
2238,2,5,3,6
2239,2,5,3,6
2240,2,5,3,6
2241,-1,-1,-1,-1
2242,2,5,4,7
2243,2,5,73,162
2244,2,5,73,162
2245,2,5,73,162
2246,2,5,73,162
2247,2,5,73,162
2248,2,5,73,162
2249,2,5,73,162
2250,2,5,73,162
2251,2,5,73,162
2252,2,5,73,162
2253,2,5,110,237
2254,2,5,110,237
2255,2,5,110,237
2256,2,5,110,237
2257,2,5,110,237
2258,2,5,110,237
2259,2,5,110,237
2260,2,5,110,237
2261,2,5,3,6
2262,2,5,3,6
2263,2,5,3,6
2264,2,5,3,6
2265,2,5,3,6
2266,2,5,1,1
2267,2,5,1,1
2268,2,5,73,162
2269,2,5,73,162
2270,2,5,73,162
2271,2,5,73,162
2272,2,5,73,162
2273,2,5,73,162
2274,2,5,73,162
2275,2,5,73,162
2276,2,5,73,162
2277,2,5,73,162
2278,2,5,73,162
2279,2,5,73,162
2280,2,5,110,237
2281,2,5,110,237
2282,2,5,110,237
2283,2,5,110,237
2284,2,5,110,237
2285,2,5,110,237
2286,2,5,3,6
2287,2,5,3,6
2288,2,5,3,6
2289,2,5,3,6
2290,2,5,1,1
2291,2,5,1,1
2292,2,5,1,1
2293,-1,-1,-1,-1
2294,-1,-1,-1,-1
2295,-1,-1,-1,-1
2296,2,5,73,162
2297,2,5,73,162
2298,2,5,73,162
2299,2,5,73,162
2300,2,5,73,162
2301,2,5,73,162
2302,2,5,73,162
2303,2,5,73,162
2304,2,5,73,162
2305,2,5,73,162
2306,2,5,73,162
2307,2,5,73,162
2308,2,5,73,162
2309,2,5,73,162
2310,2,5,1,1
2311,2,5,1,1
2312,2,5,1,1
2313,2,5,1,1
2314,2,5,1,1
2315,2,5,3,6
2316,2,5,1,1
2317,2,5,1,1
2318,2,5,1,1
2319,2,5,1,1
2320,2,5,93,207
2321,2,5,73,162
2322,2,5,73,162
2323,2,5,73,162
2324,2,5,73,162
2325,2,5,73,162
2326,2,5,73,162
2327,2,5,73,162
2328,2,5,73,162
2329,2,5,73,162
2330,2,5,73,162
2331,2,5,73,162
2332,2,5,73,162
2333,2,5,73,162
2334,2,5,73,162
2335,2,5,73,162
2336,2,5,73,162
2337,2,5,1,1
2338,2,5,1,1
2339,2,5,1,1
2340,2,5,1,1
2341,2,5,1,1
2342,2,5,1,1
2343,2,5,1,1
2344,2,5,1,1
2345,2,5,1,1
2346,2,5,1,1
2347,2,5,93,207
2348,2,5,93,207
2349,2,5,73,162
2350,2,5,73,162
2351,2,5,73,162
2352,2,5,73,162
2353,2,5,73,162
2354,2,5,73,162
2355,2,5,73,162
2356,2,5,73,162
2357,2,5,73,162
2358,2,5,73,162
2359,2,5,73,162
2360,2,5,73,162
2361,2,5,73,162
2362,2,5,73,162
2363,2,5,73,162
2364,2,5,73,162
2365,2,5,73,162
2366,2,5,73,162
2367,2,5,92,206
2368,2,5,92,206
2369,2,5,1,1
2370,2,5,1,1
2371,2,5,1,1
2372,2,5,1,1
2373,2,5,1,1
2374,2,5,1,1
2375,2,5,0,0
2376,2,5,0,0
2377,2,5,93,207
2378,2,5,93,207
2379,-1,-1,-1,-1
2380,2,5,73,162
2381,2,5,73,162
2382,2,5,73,162
2383,2,5,73,162
2384,2,5,73,162
2385,2,5,73,162
2386,2,5,73,162
2387,2,5,73,162
2388,2,5,73,162
2389,2,5,73,162
2390,2,5,73,162
2391,2,5,73,162
2392,2,5,73,162
2393,2,5,73,162
2394,2,5,73,162
2395,2,5,73,162
2396,2,5,73,162
2397,2,5,92,206
2398,2,5,1,1
2399,2,5,1,1
2400,2,5,1,1
2401,2,5,1,1
2402,2,5,1,1
2403,2,5,1,1
2404,2,5,1,1
2405,2,5,1,1
2406,2,5,93,207
2407,2,5,93,207
2408,2,5,73,162
2409,2,5,73,162
2410,2,5,73,162
2411,2,5,73,162
2412,2,5,73,162
2413,2,5,73,162
2414,2,5,73,162
2415,2,5,73,162
2416,2,5,73,162
2417,2,5,73,162
2418,2,5,73,162
2419,2,5,73,162
2420,2,5,73,162
2421,2,5,73,162
2422,2,5,73,162
2423,2,5,73,162
2424,2,5,73,162
2425,2,5,73,162
2426,2,5,92,206
2427,2,5,92,206
2428,2,5,92,206
2429,2,5,1,1
2430,2,5,1,1
2431,2,5,1,1
2432,2,5,1,1
2433,2,5,1,1
2434,2,5,1,1
2435,2,5,1,1
2436,2,5,93,207
2437,2,5,93,207
2438,-1,-1,-1,-1
2439,2,5,73,162
2440,2,5,73,162
2441,2,5,73,162
2442,2,5,73,162
2443,2,5,73,162
2444,2,5,73,162
2445,2,5,73,162
2446,2,5,73,162
2447,2,5,73,162
2448,2,5,73,162
2449,2,5,73,162
2450,2,5,73,162
2451,2,5,73,162
2452,2,5,73,162
2453,2,5,73,162
2454,2,5,73,162
2455,2,5,73,162
2456,2,5,73,162
2457,2,5,73,162
2458,2,5,92,206
2459,2,5,92,206
2460,2,5,1,1
2461,2,5,1,1
2462,2,5,1,1
2463,2,5,1,1
2464,2,5,1,1
2465,2,5,1,1
2466,2,5,1,1
2467,2,5,1,1
2468,2,5,93,207
2469,2,5,93,207
2470,2,5,73,162
2471,2,5,73,162
2472,2,5,73,162
2473,2,5,73,162
2474,2,5,73,162
2475,-1,-1,-1,-1
2476,2,5,73,162
2477,2,5,73,162
2478,2,5,73,162
2479,2,5,73,162
2480,2,5,73,162
2481,2,5,73,162
2482,2,5,73,162
2483,2,5,73,162
2484,2,5,73,162
2485,2,5,73,162
2486,2,5,73,162
2487,2,5,73,162
2488,2,5,73,162
2489,2,5,92,206
2490,2,5,92,206
2491,2,5,92,206
2492,2,5,92,206
2493,2,5,1,1
2494,2,5,1,1
2495,2,5,1,1
2496,2,5,1,1
2497,2,5,1,1
2498,2,5,1,1
2499,2,5,1,1
2500,2,5,1,1
2501,2,5,93,207
2502,2,5,93,207
2503,2,5,93,207
2504,2,5,73,162
2505,2,5,73,162
2506,2,5,73,162
2507,2,5,73,162
2508,2,5,73,162
2509,-1,-1,-1,-1
2510,2,5,73,162
2511,2,5,73,162
2512,2,5,73,162
2513,2,5,73,162
2514,2,5,73,162
2515,2,5,73,162
2516,2,5,73,162
2517,2,5,73,162
2518,2,5,73,162
2519,2,5,73,162
2520,2,5,73,162
2521,2,5,73,162
2522,2,5,73,162
2523,2,5,92,206
2524,2,5,92,206
2525,2,5,92,206
2526,2,5,92,206
2527,2,5,92,206
2528,2,5,92,206
2529,2,5,1,1
2530,2,5,1,1
2531,2,5,1,1
2532,2,5,1,1
2533,2,5,1,1
2534,2,5,1,1
2535,-1,-1,-1,-1
2536,2,5,93,207
2537,2,5,93,207
2538,2,5,93,207
2539,2,5,73,162
2540,-1,-1,-1,-1
2541,2,5,73,162
2542,2,5,73,162
2543,-1,-1,-1,-1
2544,2,5,73,162
2545,2,5,73,162
2546,2,5,73,162
2547,2,5,73,162
2548,2,5,73,162
2549,2,5,73,162
2550,2,5,73,162
2551,2,5,73,162
2552,2,5,73,162
2553,2,5,73,162
2554,2,5,73,162
2555,2,5,73,162
2556,2,5,92,206
2557,2,5,92,206
