id,x,y
2140,285,825
2141,295,825
2142,305,825
2143,315,825
2144,325,825
2145,335,825
2146,345,825
2147,355,825
2148,365,825
2149,375,825
2150,385,825
2151,395,825
2152,135,835
2153,145,835
2154,155,835
2155,175,835
2156,185,835
2157,195,835
2158,205,835
2159,215,835
2160,225,835
2161,235,835
2162,245,835
2163,255,835
2164,265,835
2165,275,835
2166,285,835
2167,295,835
2168,305,835
2169,315,835
2170,325,835
2171,335,835
2172,345,835
2173,355,835
2174,365,835
2175,375,835
2176,385,835
2177,395,835
2178,405,835
2179,115,845
2180,125,845
2181,135,845
2182,145,845
2183,155,845
2184,175,845
2185,185,845
2186,195,845
2187,205,845
2188,215,845
2189,225,845
2190,235,845
2191,245,845
2192,255,845
2193,265,845
2194,275,845
2195,285,845
2196,295,845
2197,305,845
2198,315,845
2199,325,845
2200,335,845
2201,345,845
2202,355,845
2203,365,845
2204,375,845
2205,385,845
2206,395,845
2207,405,845
2208,115,855
2209,125,855
2210,135,855
2211,145,855
2212,175,855
2213,185,855
2214,195,855
2215,205,855
2216,215,855
2217,225,855
2218,235,855
2219,245,855
2220,255,855
2221,265,855
2222,285,855
2223,295,855
2224,305,855
2225,315,855
2226,325,855
2227,335,855
2228,345,855
2229,355,855
2230,365,855
2231,375,855
2232,385,855
2233,395,855
2234,405,855
2235,125,865
2236,145,865
2237,175,865
2238,185,865
2239,195,865
2240,205,865
2241,215,865
2242,225,865
2243,235,865
2244,245,865
2245,255,865
2246,265,865
2247,275,865
2248,305,865
2249,315,865
2250,325,865
2251,335,865
2252,345,865
2253,355,865
2254,365,865
2255,375,865
2256,385,865
2257,395,865
2258,405,865
2259,145,875
2260,175,875
2261,185,875
2262,195,875
2263,205,875
2264,215,875
2265,225,875
2266,235,875
2267,245,875
2268,255,875
2269,265,875
2270,275,875
2271,285,875
2272,175,885
2273,185,885
2274,195,885
2275,205,885
2276,215,885
2277,225,885
2278,235,885
2279,245,885
2280,255,885
2281,265,885
2282,275,885
2283,285,885
2284,185,895
2285,195,895
2286,205,895
2287,215,895
2288,225,895
2289,235,895
2290,245,895
2291,255,895
2292,265,895
2293,275,895
2294,195,905
2295,205,905
2296,215,905
2297,225,905
2298,235,905
2299,245,905
2300,255,905
2301,265,905
2302,275,905
2303,285,905
2304,205,915
2305,215,915
2306,225,915
2307,235,915
2308,245,915
2309,255,915
2310,265,915
2311,275,915
2312,285,915
2313,295,915
2314,205,925
2315,215,925
2316,225,925
2317,235,925
2318,245,925
2319,255,925
2320,265,925
2321,275,925
2322,285,925
2323,295,925
2324,305,925
2325,205,935
2326,215,935
2327,225,935
2328,235,935
2329,245,935
2330,255,935
2331,265,935
2332,275,935
2333,285,935
2334,295,935
2335,305,935
2336,315,935
2337,325,935
2338,215,945
2339,225,945
2340,235,945
2341,245,945
2342,255,945
2343,265,945
2344,275,945
2345,285,945
2346,295,945
2347,305,945
2348,315,945
2349,325,945
2350,335,945
2351,225,955
2352,235,955
2353,245,955
2354,255,955
2355,265,955
2356,275,955
2357,285,955
2358,295,955
2359,305,955
2360,315,955
2361,325,955
2362,335,955
2363,225,965
2364,235,965
2365,255,965
2366,265,965
2367,275,965
2368,285,965
2369,295,965
2370,305,965
2371,315,965
2372,325,965
2373,335,965
2374,325,975
2375,335,975
