773,1.38,14.71,0.06
774,0.44,9.19,0.05
775,0.78,12.11,0.17
776,0.51,11.13,0.08
777,0.68,9.96,0.06
778,0,0,0
779,0,0,0
780,0.01,0.01,0
782,0.02,0.03,0
783,0.27,0.3,0
784,0.18,0.26,0
785,0.02,0,0
786,0.01,0.06,0
787,0.02,0,0
788,0.17,0.75,0
789,0,0.01,0
790,0.02,1.98,0
791,0.03,2.42,0
792,0.01,0.08,0
793,0,0,0
794,0.02,0.05,0
795,0.03,1.36,0
797,0,0,0
