id,country,region,county,district
1339,0,6,77,102
1340,0,6,77,102
1341,0,6,77,102
1342,0,7,100,223
1343,0,7,100,223
1344,0,7,100,223
1345,0,7,100,223
1346,0,7,100,223
1347,0,7,6,20
1348,0,7,6,20
1349,0,7,6,20
1350,0,7,6,20
1351,0,7,6,20
1352,0,7,167,366
1353,0,7,167,366
1354,0,7,167,366
1355,0,7,167,366
1356,0,7,167,366
1357,0,7,167,366
1358,0,7,167,366
1359,0,7,167,366
1360,0,7,167,366
1361,0,7,167,366
1362,0,7,167,366
1363,0,6,162,355
1364,0,6,70,18
1365,0,6,70,18
1366,0,6,70,18
1367,0,6,70,18
1368,0,6,70,18
1369,0,6,70,18
1370,0,6,70,155
1371,0,6,70,155
1372,0,6,70,155
1373,0,6,14,32
1374,0,6,149,317
1375,0,6,149,317
1376,0,6,149,370
1377,0,6,149,123
1378,0,6,149,123
1379,0,6,149,123
1380,0,6,149,126
1381,0,2,67,318
1382,0,2,67,95
1383,0,2,67,95
1384,0,2,67,40
1385,0,2,67,40
1386,0,6,77,270
1387,0,6,77,270
1388,0,6,77,334
1389,0,6,77,334
1390,0,6,77,334
1391,0,6,77,189
1392,0,6,77,189
1393,0,6,77,319
1394,0,6,77,319
1395,0,6,77,319
1396,0,6,77,319
1397,0,6,77,319
1398,0,6,77,52
1399,0,6,77,52
1400,0,6,77,52
1401,0,6,77,102
1402,0,6,77,102
1403,0,6,77,330
1404,3,8,16,38
1405,3,8,16,38
1406,3,8,16,38
1407,3,8,16,38
1408,3,8,16,38
1409,3,8,16,38
1410,0,7,100,223
1411,0,7,100,223
1412,0,7,100,223
1413,0,7,100,223
1414,0,7,100,223
1415,0,7,100,223
1416,0,7,6,20
1417,0,7,6,20
1418,0,7,6,20
1419,0,7,6,20
1420,0,7,167,366
1421,0,7,167,366
1422,0,7,167,366
1423,0,7,167,366
1424,0,7,167,366
1425,0,7,167,366
1426,0,7,167,366
1427,0,7,167,366
1428,0,7,167,366
1429,0,7,167,366
1430,0,7,167,366
1431,0,6,162,355
1432,0,6,162,355
1433,0,6,162,355
1434,0,6,162,355
1435,0,6,162,355
1436,0,6,162,355
1437,0,6,162,355
1438,0,6,170,371
1439,0,6,170,371
1440,0,6,170,371
1441,0,6,14,32
1442,0,6,14,32
1443,0,6,149,317
1444,0,6,149,258
1445,0,6,149,258
1446,0,6,149,123
1447,0,6,149,123
1448,0,2,67,177
1449,0,2,67,198
1450,0,2,67,95
1451,0,2,67,95
1452,0,2,67,40
1453,0,2,67,40
1454,0,6,77,270
1455,0,6,77,270
1456,0,6,77,270
1457,0,6,77,141
1458,0,6,87,194
1459,0,6,87,194
1460,0,6,87,194
1461,0,6,77,319
1462,0,6,77,319
1463,0,6,77,319
1464,0,6,77,319
1465,0,6,77,52
1466,0,6,77,52
1467,0,6,77,52
1468,0,6,77,52
1469,0,6,77,330
1470,0,6,77,330
1471,0,6,77,330
1472,-1,-1,-1,-1
1473,3,8,16,38
1474,3,8,16,38
1475,3,8,16,38
1476,3,8,16,38
1477,3,8,16,38
1478,3,8,16,38
1479,3,8,19,46
1480,-1,-1,-1,-1
1481,0,7,100,223
1482,0,7,100,223
1483,0,7,100,223
1484,0,7,100,223
1485,0,7,28,70
1486,0,7,138,288
1487,0,7,138,288
1488,0,7,138,288
1489,0,7,167,366
1490,0,7,167,366
1491,0,7,167,366
1492,0,7,167,366
1493,0,7,167,366
1494,0,7,167,366
1495,0,7,167,366
1496,0,7,167,366
1497,0,7,167,366
1498,0,7,167,366
1499,0,7,167,366
1500,0,6,162,355
1501,0,6,162,355
1502,0,6,162,355
1503,0,6,162,355
1504,0,6,162,355
1505,0,6,162,355
1506,0,6,162,355
1507,0,6,113,242
1508,0,6,170,371
1509,0,6,170,371
1510,0,6,14,32
1511,0,6,14,32
1512,0,6,168,368
1513,0,6,149,258
1514,0,6,149,303
1515,0,2,67,166
1516,0,2,67,250
1517,0,2,67,250
1518,0,2,67,346
1519,0,2,67,180
1520,0,2,67,184
1521,0,2,67,40
1522,0,2,67,22
1523,0,6,77,98
1524,0,6,77,98
1525,0,6,77,98
1526,0,6,77,141
1527,0,6,77,141
1528,0,6,87,194
1529,0,6,87,194
1530,0,6,77,319
1531,0,6,77,319
1532,0,6,77,319
1533,0,6,77,319
1534,0,6,77,330
1535,0,6,77,330
1536,-1,-1,-1,-1
1537,3,8,109,236
1538,3,8,109,236
1539,3,8,16,38
1540,3,8,16,38
1541,3,8,16,38
1542,3,8,16,38
1543,3,8,19,46
1544,3,8,19,46
1545,3,8,19,46
1546,3,8,19,46
1547,0,7,28,70
1548,0,7,100,223
1549,0,7,100,223
1550,0,7,28,70
1551,0,7,28,70
1552,0,7,138,288
1553,0,7,138,288
1554,0,7,138,288
1555,0,7,167,366
1556,0,7,167,366
1557,0,7,167,366
1558,0,7,167,366
1559,0,7,167,366
1560,0,7,167,366
1561,0,7,167,366
1562,0,7,150,320
1563,0,7,167,366
1564,0,7,167,366
1565,0,6,162,355
1566,0,6,162,355
1567,0,6,162,355
1568,0,6,162,355
1569,0,6,162,355
1570,0,6,162,355
1571,0,6,162,355
1572,0,6,108,296
1573,0,6,108,296
1574,0,6,108,296
1575,0,6,170,371
1576,0,6,168,368
1577,0,6,168,368
1578,0,6,168,368
1579,0,6,168,368
1580,0,2,67,163
1581,0,2,67,166
1582,0,2,67,166
1583,0,2,67,250
1584,0,2,67,346
1585,0,2,67,180
1586,0,2,67,302
1587,0,2,67,143
1588,0,2,67,143
1589,0,2,67,22
1590,0,6,77,98
1591,0,1,154,333
1592,0,1,154,333
1593,0,6,87,194
1594,0,6,87,194
1595,0,6,87,194
1596,0,6,87,194
1597,0,6,87,194
1598,-1,-1,-1,-1
1599,3,8,109,236
1600,3,8,109,236
1601,3,8,109,236
1602,3,8,109,236
1603,3,8,116,248
1604,3,8,116,248
1605,3,8,19,46
1606,3,8,19,46
1607,3,8,19,46
1608,3,8,23,54
1609,3,8,23,54
1610,3,8,23,54
1611,3,8,23,54
1612,0,7,28,70
1613,0,7,138,288
1614,0,7,138,288
1615,0,7,138,288
1616,0,7,138,288
1617,0,7,138,288
1618,0,7,138,288
1619,0,7,167,366
1620,0,7,167,366
1621,0,7,167,366
1622,0,7,167,366
1623,0,7,167,366
1624,0,7,150,320
1625,0,7,150,320
1626,0,7,150,320
1627,0,7,150,320
1628,0,6,162,355
1629,0,6,162,355
1630,0,6,162,355
1631,0,6,162,355
1632,0,6,162,355
1633,0,6,162,355
1634,0,6,108,296
1635,0,6,108,296
1636,0,6,108,296
1637,0,6,108,296
1638,0,6,168,368
1639,0,6,168,368
1640,0,6,17,285
1641,0,6,134,282
1642,0,6,17,285
1643,0,2,67,163
1644,0,2,67,163
1645,0,2,67,106
1646,0,2,67,106
1647,0,2,67,81
1648,0,2,67,50
1649,0,2,67,338
1650,0,2,67,212
1651,0,2,67,13
1652,0,2,67,159
1653,0,1,154,333
1654,0,1,154,333
1655,0,1,154,333
1656,0,1,154,333
1657,0,1,61,56
1658,0,1,61,56
1659,0,1,141,301
1660,-1,-1,-1,-1
1661,3,8,2,2
1662,3,8,2,2
1663,3,8,2,2
1664,3,8,2,2
1665,3,8,24,55
1666,3,8,24,55
1667,3,8,109,236
1668,3,8,109,236
1669,3,8,109,236
1670,3,8,116,248
1671,3,8,116,248
1672,3,8,116,248
1673,3,8,20,47
1674,3,8,20,47
1675,3,8,23,54
1676,3,8,23,54
1677,3,8,23,54
1678,3,8,23,54
1679,3,8,130,278
1680,0,7,138,288
1681,0,7,138,288
1682,0,7,138,288
1683,0,7,138,288
1684,0,7,138,288
1685,0,7,138,288
1686,0,7,66,288
1687,0,7,167,366
1688,0,7,167,366
1689,0,7,167,366
1690,0,7,167,366
1691,0,7,167,366
1692,0,7,150,320
1693,0,7,150,320
1694,0,7,150,320
1695,0,6,108,342
1696,0,6,108,342
1697,0,6,108,342
1698,0,6,108,342
1699,0,6,108,342
1700,0,6,108,342
1701,0,6,108,296
1702,0,6,108,296
1703,0,6,108,296
1704,0,6,108,296
1705,0,6,17,376
1706,0,6,17,376
1707,0,6,17,376
1708,0,6,17,376
1709,0,6,17,285
1710,0,6,17,285
1711,0,2,67,163
1712,0,2,67,163
1713,0,2,67,154
1714,0,2,67,36
1715,0,2,67,50
1716,0,2,67,173
1717,0,2,67,345
1718,0,2,67,243
1719,0,2,67,243
1720,0,2,67,159
1721,0,2,67,159
1722,0,1,154,333
1723,0,1,154,333
1724,0,1,61,17
1725,0,1,61,17
1726,0,1,61,56
1727,0,1,141,301
1728,0,1,141,301
1729,0,1,61,253
1730,-1,-1,-1,-1
1731,-1,-1,-1,-1
1732,3,8,2,2
1733,3,8,2,2
1734,3,8,2,2
1735,3,8,2,2
1736,3,8,2,2
1737,3,8,2,2
1738,3,8,24,55
1739,3,8,24,55
1740,3,8,24,55
1741,3,8,109,236
1742,3,8,109,236
1743,3,8,109,236
1744,3,8,116,248
1745,3,8,116,248
1746,3,8,20,47
1747,3,8,20,47
1748,3,8,20,47
1749,3,8,156,336
1750,3,8,23,54
1751,3,8,23,54
1752,3,8,23,54
1753,3,8,130,278
1754,3,8,130,278
1755,0,7,138,288
1756,0,7,138,288
1757,0,7,138,288
1758,0,7,138,288
1759,0,7,66,314
1760,0,7,66,89
1761,0,7,66,89
1762,0,7,66,89
1763,0,7,167,366
1764,0,7,167,366
1765,0,7,167,366
1766,0,7,167,366
1767,0,7,150,320
1768,0,7,150,320
1769,0,6,108,342
1770,0,6,108,342
1771,0,6,108,342
1772,0,6,108,342
1773,0,6,108,342
1774,0,6,108,342
1775,0,6,108,296
1776,0,6,108,296
1777,0,6,108,296
1778,0,6,108,296
1779,0,6,17,376
1780,0,6,17,376
1781,0,6,17,376
1782,0,6,17,376
1783,0,6,17,66
1784,0,6,17,66
1785,0,2,67,163
1786,0,2,67,332
1787,0,2,67,154
1788,0,2,67,14
1789,0,2,67,14
1790,0,2,67,124
1791,0,2,67,345
1792,0,2,67,243
1793,0,2,67,243
1794,0,2,67,159
1795,0,2,67,159
1796,0,1,61,37
1797,0,1,61,17
1798,0,1,61,17
1799,0,1,61,17
1800,0,1,61,253
1801,0,1,61,253
1802,0,1,61,253
1803,0,1,61,253
1804,0,1,61,253
1805,-1,-1,-1,-1
1806,3,8,127,275
1807,3,8,127,275
1808,3,8,127,275
1809,3,8,127,275
1810,3,8,127,275
1811,-1,-1,-1,-1
1812,3,8,2,2
1813,3,8,2,2
1814,3,8,2,2
1815,3,8,2,2
1816,3,8,24,55
1817,3,8,24,55
1818,3,8,24,55
1819,3,8,24,55
1820,3,8,24,55
1821,3,8,116,248
1822,3,8,116,248
1823,3,8,116,248
1824,3,8,20,47
1825,3,8,20,47
1826,3,8,20,47
1827,3,8,156,336
1828,3,8,156,336
1829,3,8,130,278
1830,3,8,130,278
1831,3,8,130,278
1832,3,8,130,278
1833,0,7,66,134
1834,0,7,138,288
1835,0,7,66,314
1836,0,7,66,314
1837,0,7,66,314
1838,0,7,66,89
1839,0,7,66,89
1840,0,7,66,89
1841,0,7,66,89
1842,0,7,66,89
1843,0,7,66,89
1844,0,7,66,89
1845,0,7,66,89
1846,0,7,108,342
1847,0,6,108,342
1848,0,6,108,342
1849,0,6,108,342
1850,0,6,108,342
1851,0,6,108,342
1852,0,6,108,342
1853,0,6,108,296
1854,0,6,108,296
1855,0,6,108,296
1856,0,6,108,296
1857,0,6,17,376
1858,0,6,17,376
1859,0,6,17,376
1860,0,6,17,66
1861,0,6,17,66
1862,0,6,17,66
1863,0,1,72,332
1864,0,1,72,349
1865,0,1,72,160
1866,0,1,72,160
1867,0,2,67,14
1868,0,2,67,124
1869,0,2,67,124
1870,0,1,61,125
1871,0,1,61,125
1872,0,1,61,125
1873,0,1,61,37
1874,0,1,61,37
1875,0,1,61,37
1876,0,1,61,59
1877,0,1,61,59
1878,0,1,61,59
1879,0,1,61,190
1880,0,1,61,190
1881,0,1,61,190
1882,0,1,61,190
1883,-1,-1,-1,-1
1884,-1,-1,-1,-1
1885,3,8,127,275
1886,3,8,127,275
1887,3,8,127,275
1888,3,8,127,275
1889,3,8,127,275
1890,3,8,127,275
1891,3,8,131,279
1892,3,8,131,279
1893,3,8,131,279
1894,3,8,131,279
1895,3,8,131,279
1896,3,8,2,2
1897,3,8,2,2
1898,3,8,2,2
1899,3,8,24,55
1900,3,8,24,55
1901,3,8,24,55
1902,3,8,116,248
1903,3,8,116,248
1904,3,8,116,248
1905,3,8,88,197
1906,3,8,88,197
1907,3,8,20,47
1908,3,8,11,27
1909,3,8,156,336
1910,3,8,130,278
1911,3,8,130,278
1912,3,8,130,278
1913,3,8,130,278
1914,3,8,130,278
1915,0,7,66,134
1916,0,7,66,134
1917,0,7,66,314
1918,0,7,66,314
1919,0,7,66,314
1920,0,7,66,314
1921,0,7,66,314
1922,0,7,66,314
1923,0,7,66,89
1924,0,7,66,89
1925,0,7,66,89
1926,0,7,66,89
1927,0,7,66,89
1928,0,7,66,89
1929,0,6,108,362
1930,0,6,108,362
1931,0,6,108,362
1932,0,6,108,362
1933,0,6,108,342
1934,0,6,108,342
1935,0,6,108,296
1936,0,6,108,296
1937,0,6,108,296
1938,0,6,108,296
1939,0,6,108,296
1940,0,6,17,376
1941,0,6,17,376
1942,0,6,17,66
1943,0,6,17,66
1944,0,1,72,96
1945,0,1,72,96
1946,0,1,72,332
1947,0,1,72,304
1948,0,1,72,160
1949,0,1,72,354
1950,0,1,72,42
1951,0,1,72,42
1952,0,1,61,125
1953,0,1,61,125
1954,0,1,61,125
1955,0,1,61,125
1956,0,1,61,37
1957,0,1,61,59
1958,0,1,61,59
1959,0,1,61,59
1960,0,1,61,190
1961,0,1,61,190
1962,0,1,61,190
1963,0,1,61,190
1964,0,1,61,190
1965,-1,-1,-1,-1
1966,-1,-1,-1,-1
1967,3,8,127,275
1968,3,8,127,275
1969,3,8,127,275
1970,3,8,127,275
1971,3,8,127,275
1972,3,8,127,275
1973,3,8,127,275
1974,3,8,127,275
1975,3,8,131,279
1976,3,8,131,279
1977,3,8,131,279
1978,3,8,131,279
1979,3,8,131,279
1980,3,8,131,279
1981,3,8,131,279
1982,3,8,131,279
1983,3,8,2,2
1984,3,8,2,2
1985,3,8,24,55
1986,3,8,24,55
1987,3,8,24,55
1988,3,8,24,55
1989,3,8,116,248
1990,3,8,116,248
1991,3,8,116,248
1992,3,8,88,197
1993,3,8,20,47
1994,3,8,11,27
1995,3,8,11,27
1996,3,8,156,336
1997,3,8,130,278
1998,3,8,130,278
1999,3,8,130,278
2000,3,8,130,278
2001,3,8,130,278
2002,0,7,66,134
2003,0,7,66,134
2004,0,7,66,134
2005,0,7,66,134
2006,0,7,66,314
2007,0,7,66,314
2008,0,7,66,314
2009,0,7,66,314
2010,0,7,66,89
2011,0,7,66,89
2012,0,7,66,89
2013,0,7,66,89
2014,0,7,66,89
2015,0,6,108,362
2016,0,6,108,362
2017,0,6,108,362
2018,0,6,108,362
2019,0,6,108,362
2020,0,6,108,342
2021,0,6,108,234
2022,0,6,108,296
2023,0,6,108,296
2024,0,6,17,11
2025,0,6,17,11
2026,0,6,17,11
2027,0,6,17,376
2028,0,6,17,11
2029,0,6,17,66
2030,0,1,72,96
2031,0,1,72,96
2032,0,1,72,96
2033,0,1,72,304
2034,0,1,72,304
2035,0,1,72,354
2036,0,1,72,354
2037,0,1,72,113
2038,0,1,72,42
2039,0,1,61,125
2040,0,1,61,125
2041,0,1,61,125
2042,0,1,61,125
2043,0,1,61,125
2044,0,1,61,59
2045,0,1,61,59
2046,0,1,61,59
2047,0,1,61,190
2048,0,1,61,190
2049,0,1,61,190
2050,0,1,61,190
2051,0,1,61,190
2052,-1,-1,-1,-1
2053,-1,-1,-1,-1
2054,3,8,127,275
2055,3,8,127,275
2056,3,8,127,275
2057,3,8,127,275
2058,3,8,127,275
2059,3,8,127,275
2060,3,8,127,275
2061,3,8,127,275
2062,3,8,131,279
2063,3,8,131,279
2064,3,8,131,279
2065,3,8,131,279
2066,3,8,131,279
2067,3,8,131,279
2068,3,8,131,279
2069,3,8,131,279
2070,3,8,131,279
2071,3,8,131,279
2072,3,8,24,55
2073,3,8,112,239
2074,3,8,112,239
2075,3,8,112,239
2076,3,8,112,239
2077,3,8,112,239
2078,3,8,88,197
2079,3,8,88,197
2080,3,8,11,27
2081,3,8,11,27
2082,3,8,11,27
2083,3,8,130,278
2084,3,8,130,278
2085,3,8,130,278
2086,3,8,130,278
2087,3,8,130,278
2088,3,8,130,278
2089,0,7,66,134
2090,0,7,66,134
2091,0,7,66,134
2092,0,7,66,134
2093,0,7,66,314
2094,0,7,66,314
2095,0,7,66,314
2096,0,7,66,314
2097,0,7,66,89
2098,0,7,66,89
2099,0,7,66,89
2100,0,7,66,89
2101,0,7,66,89
2102,0,7,66,89
2103,0,6,108,362
2104,0,6,108,362
2105,0,6,108,362
2106,0,6,108,362
2107,0,6,108,362
2108,0,6,108,61
2109,0,6,108,296
2110,0,6,17,11
2111,0,6,17,11
2112,0,6,17,11
2113,0,6,17,11
2114,0,6,17,11
2115,0,6,17,11
2116,0,1,72,96
2117,0,1,72,96
2118,0,1,72,96
2119,0,1,72,96
2120,0,1,72,304
2121,0,1,72,304
2122,0,1,72,354
2123,0,1,72,354
2124,0,1,72,113
2125,0,1,72,113
2126,0,1,72,113
2127,0,1,61,152
2128,0,1,61,125
2129,0,1,61,125
2130,0,1,61,341
2131,0,1,61,59
2132,0,1,61,59
2133,0,1,61,59
2134,0,1,61,34
2135,0,1,61,190
2136,0,1,61,190
2137,0,1,61,190
2138,0,1,61,84
2139,-1,-1,-1,-1
2140,0,1,61,327
2141,0,1,61,327
2142,3,8,127,275
2143,3,8,127,275
2144,3,8,127,275
2145,3,8,127,275
2146,3,8,127,275
2147,3,8,127,275
2148,3,8,127,275
2149,3,8,131,279
2150,3,8,131,279
2151,3,8,131,279
2152,3,8,131,279
2153,3,8,131,279
2154,3,8,131,279
2155,3,8,131,279
2156,3,8,131,279
2157,3,8,131,279
2158,3,8,131,279
2159,3,8,131,279
2160,3,8,131,279
2161,3,8,112,239
2162,3,8,112,239
2163,3,8,112,239
2164,3,8,112,239
2165,3,8,112,239
2166,3,8,112,239
2167,3,8,112,239
2168,3,8,112,239
2169,3,8,112,239
2170,3,8,130,278
2171,3,8,130,278
2172,3,8,130,278
2173,3,8,130,278
2174,3,8,130,278
2175,0,9,44,91
2176,0,9,44,91
2177,0,7,66,134
2178,0,7,66,134
2179,0,7,66,134
2180,0,7,66,134
2181,0,7,66,139
2182,0,7,66,139
2183,0,7,66,329
2184,0,7,66,89
2185,0,7,66,89
2186,0,7,66,89
2187,0,7,66,89
2188,0,7,66,89
2189,0,7,66,89
2190,0,6,108,362
2191,0,6,108,362
2192,0,6,108,362
2193,0,6,108,362
2194,0,6,108,362
2195,0,6,108,61
2196,0,6,108,61
2197,0,6,108,61
2198,0,6,17,11
2199,0,6,17,11
2200,0,6,17,11
2201,0,6,17,11
2202,0,6,17,11
2203,0,6,17,11
2204,0,6,17,11
2205,0,1,25,57
2206,0,1,72,96
2207,0,1,72,57
2208,0,1,72,304
2209,0,1,72,218
2210,0,1,72,113
2211,0,1,72,113
2212,0,1,72,113
2213,0,1,72,113
2214,0,1,72,113
2215,0,1,61,341
2216,0,1,61,341
2217,0,1,61,341
2218,0,1,61,341
2219,0,1,61,59
2220,0,1,61,34
2221,0,1,61,34
2222,0,1,61,190
2223,0,1,61,84
2224,0,1,61,84
2225,0,1,61,84
2226,0,1,61,84
2227,0,1,61,327
2228,0,1,61,327
2229,0,1,61,327
2230,-1,-1,-1,-1
2231,-1,-1,-1,-1
2232,-1,-1,-1,-1
2233,3,8,127,275
2234,3,8,127,275
2235,3,8,127,275
2236,3,8,127,275
2237,3,8,127,275
2238,3,8,127,275
2239,3,8,127,275
2240,3,8,131,279
2241,3,8,131,279
2242,3,8,131,279
2243,3,8,131,279
2244,3,8,131,279
2245,3,8,131,279
2246,3,8,131,279
2247,3,8,131,279
2248,3,8,131,279
2249,3,8,131,279
2250,3,8,131,279
2251,3,8,131,279
2252,3,8,131,279
2253,3,8,131,279
2254,3,8,112,239
2255,3,8,112,239
2256,3,8,112,239
2257,3,8,112,239
2258,3,8,112,239
2259,3,8,112,239
2260,3,8,112,239
2261,3,8,112,239
2262,3,8,112,239
2263,3,8,130,278
2264,3,8,130,278
2265,3,8,130,278
2266,0,9,44,91
2267,0,9,44,91
2268,0,9,44,91
2269,0,9,44,91
2270,0,9,44,91
2271,0,7,66,134
2272,0,7,66,134
2273,0,7,66,329
2274,0,7,66,329
2275,0,7,66,329
2276,0,7,66,60
2277,0,7,66,89
2278,0,7,66,89
2279,0,7,66,89
2280,0,7,66,89
2281,0,7,66,89
2282,0,6,108,362
2283,0,6,108,362
2284,0,6,108,362
2285,0,6,108,362
2286,0,6,108,362
2287,0,6,108,61
2288,0,6,108,61
2289,0,6,108,61
2290,0,6,17,11
2291,0,6,17,11
2292,0,6,17,11
2293,0,6,17,11
2294,0,6,17,11
2295,0,6,17,11
2296,0,1,25,57
2297,0,1,25,57
2298,0,1,85,188
2299,0,1,85,188
2300,0,1,72,218
2301,0,1,72,218
2302,0,1,72,309
2303,0,1,72,113
2304,0,1,72,113
2305,0,1,72,113
2306,0,1,72,113
2307,0,1,61,341
2308,0,1,61,341
2309,0,1,61,341
2310,0,1,61,341
2311,0,1,61,341
2312,0,1,61,34
2313,0,1,61,34
2314,0,1,61,34
2315,0,1,61,84
2316,0,1,61,84
2317,0,1,61,84
2318,0,1,61,327
2319,0,1,61,327
2320,0,1,61,327
2321,0,1,61,327
2322,0,1,61,327
2323,-1,-1,-1,-1
2324,-1,-1,-1,-1
2325,3,8,127,275
2326,3,8,127,275
2327,3,8,127,275
2328,3,8,127,275
2329,3,8,127,275
2330,3,8,127,275
2331,3,8,127,275
2332,3,8,127,275
2333,3,8,131,279
2334,3,8,131,279
2335,3,8,131,279
2336,3,8,131,279
2337,3,8,131,279
2338,3,8,131,279
2339,3,8,131,279
2340,3,8,131,279
2341,3,8,131,279
2342,3,8,131,279
2343,3,8,131,279
2344,3,8,131,279
2345,3,8,131,279
2346,3,8,131,279
2347,3,8,112,239
2348,3,8,112,239
2349,3,8,112,239
2350,3,8,112,239
2351,3,8,112,239
2352,3,8,112,239
2353,3,8,112,239
2354,3,8,112,239
2355,3,8,130,278
2356,0,9,44,91
2357,0,9,44,91
2358,0,9,44,91
2359,0,9,44,91
2360,0,9,44,91
2361,0,9,44,91
2362,0,9,44,91
2363,0,9,44,91
2364,0,7,66,134
2365,0,7,66,134
2366,0,7,66,329
2367,0,7,66,329
2368,0,7,66,329
2369,0,7,66,329
2370,0,7,66,329
2371,0,7,66,89
2372,0,7,66,89
2373,0,7,66,89
2374,0,7,66,89
2375,0,6,108,362
2376,0,6,108,362
2377,0,6,108,362
2378,0,6,108,362
2379,0,6,108,61
2380,0,6,108,61
2381,0,6,108,61
2382,0,6,108,61
2383,0,6,17,11
2384,0,6,17,11
2385,0,6,17,11
2386,0,6,17,11
2387,0,6,17,11
2388,0,1,25,57
2389,0,1,25,57
2390,0,1,25,57
2391,0,1,25,57
2392,0,1,72,218
2393,0,1,72,218
2394,0,1,72,218
2395,0,1,72,218
2396,0,1,72,113
2397,0,1,72,113
2398,0,1,72,113
2399,0,1,72,113
2400,0,1,61,341
2401,0,1,61,341
2402,0,1,61,341
2403,0,1,61,341
2404,0,1,61,34
2405,0,1,61,34
2406,0,1,61,34
2407,0,1,61,34
2408,0,1,61,84
2409,0,1,61,84
2410,0,1,61,84
2411,0,1,61,327
2412,0,1,61,327
2413,0,1,61,327
2414,0,1,61,327
2415,0,1,61,327
2416,-1,-1,-1,-1
2417,3,8,127,275
2418,3,8,127,275
2419,3,8,127,275
2420,3,8,127,275
2421,3,8,127,275
2422,3,8,127,275
2423,3,8,127,275
2424,3,8,127,275
2425,3,8,127,275
2426,3,8,127,275
2427,3,8,131,279
2428,3,8,131,279
2429,3,8,131,279
2430,3,8,131,279
2431,3,8,131,279
2432,3,8,131,279
2433,3,8,131,279
2434,3,8,131,279
2435,3,8,131,279
2436,3,8,131,279
2437,3,8,131,279
2438,3,8,112,239
2439,3,8,112,239
2440,3,8,112,239
2441,3,8,112,239
2442,3,8,112,239
2443,3,8,112,239
2444,3,8,112,239
2445,3,8,112,239
2446,3,8,112,239
2447,0,9,44,91
2448,0,9,44,91
2449,0,9,44,91
2450,0,9,44,91
2451,0,9,44,91
2452,0,9,44,91
2453,0,9,44,91
2454,0,9,44,91
2455,0,7,66,134
2456,0,7,66,134
2457,0,9,171,191
2458,0,7,66,329
2459,0,7,66,329
2460,0,7,66,329
2461,0,7,66,329
2462,0,7,66,329
2463,0,7,66,89
2464,0,7,66,89
2465,0,7,66,89
2466,0,9,161,313
2467,0,6,108,362
2468,0,6,108,61
2469,0,6,108,61
2470,0,6,108,61
2471,0,6,108,61
2472,0,6,108,61
2473,0,6,108,61
2474,0,6,17,11
2475,0,6,17,11
2476,0,6,17,11
2477,0,6,17,11
2478,0,6,17,11
2479,0,6,17,11
2480,0,1,25,57
2481,0,1,25,57
2482,0,1,25,57
2483,0,1,25,57
2484,0,1,72,218
2485,0,1,72,218
2486,0,1,72,218
2487,0,1,72,218
2488,0,1,72,113
2489,0,1,72,113
2490,0,1,61,341
2491,0,1,61,341
2492,0,1,61,341
2493,0,1,61,341
2494,0,1,61,341
2495,0,1,61,34
2496,0,1,61,34
2497,0,1,61,34
2498,0,1,61,34
2499,0,1,61,84
2500,0,1,61,84
2501,0,1,61,84
2502,0,1,61,327
2503,0,1,61,327
2504,0,1,61,327
2505,0,1,61,327
2506,0,1,-1,-1
2507,0,1,147,315
2508,-1,-1,-1,-1
2509,3,8,127,275
2510,3,8,127,275
2511,3,8,127,275
2512,3,8,127,275
2513,3,8,127,275
2514,3,8,127,275
2515,3,8,127,275
2516,3,8,127,275
2517,3,8,131,279
2518,3,8,131,279
2519,3,8,131,279
2520,3,8,131,279
2521,3,8,131,279
2522,3,8,131,279
2523,3,8,131,279
2524,3,8,131,279
2525,3,8,131,279
2526,3,8,131,279
2527,3,8,131,279
2528,3,8,112,239
2529,3,8,112,239
2530,3,8,112,239
2531,3,8,112,239
2532,3,8,112,239
2533,3,8,112,239
2534,3,8,112,239
2535,3,8,112,239
2536,0,9,44,91
2537,0,9,44,91
2538,0,9,44,91
2539,0,9,44,91
2540,0,9,44,91
2541,0,9,44,91
2542,0,9,44,91
2543,0,9,44,91
2544,0,9,44,91
2545,0,9,44,91
2546,0,9,44,91
2547,0,9,171,191
2548,0,9,171,191
2549,0,7,66,329
2550,0,9,171,375
2551,0,9,171,375
2552,0,7,66,329
2553,0,9,171,375
2554,0,7,66,89
2555,0,7,66,89
2556,0,9,161,313
2557,0,9,161,313
2558,0,6,108,61
2559,0,6,108,61
2560,0,6,108,61
2561,0,0,103,295
2562,0,0,103,295
2563,0,6,17,11
2564,0,6,17,11
2565,0,6,17,11
2566,0,6,17,11
2567,0,6,91,204
2568,0,6,91,204
2569,0,6,91,204
2570,0,1,25,57
2571,0,1,25,57
2572,0,1,25,57
2573,0,1,25,57
2574,0,1,25,57
2575,0,1,25,57
2576,0,1,72,218
2577,0,1,72,218
2578,0,1,72,218
2579,0,1,72,218
2580,0,1,61,341
2581,0,1,61,341
2582,0,1,61,341
2583,0,1,61,341
2584,0,1,61,341
2585,0,1,61,34
2586,0,1,61,34
2587,0,1,61,34
2588,0,1,61,34
2589,0,1,147,12
2590,0,1,147,12
2591,0,1,147,12
2592,0,1,147,12
2593,0,1,147,12
2594,0,1,147,12
2595,0,1,147,12
2596,0,1,147,315
2597,0,1,147,315
2598,-1,-1,-1,-1
2599,3,8,127,275
2600,3,8,127,275
